collection_name,catalog_url
Item-wise report for Gajapati (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Gajapati (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Ganderbal (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jammu-and-kashmir
Item-wise report for Ganderbal (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jammu-and-kashmir
Item-wise report for Ganganagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Ganganagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Ganganagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Ganganagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Gariyaband (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Gariyaband (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Gariyaband (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Gariyaband (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Gautam Buddha Nagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Gautam Buddha Nagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Gir Somnath (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Gir Somnath (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Giridih (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Giridih (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Goalpara (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Goalpara (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Golaghat (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Golaghat (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Gopalganj (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Gopalganj (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Gorakhpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Gorakhpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Gurdaspur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Gurdaspur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Gwalior (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Gwalior (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Hailakandi (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Hailakandi (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-himachal-pradesh
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tripura
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for Hamirpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-himachal-pradesh
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tripura
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for Hamirpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Hanumangarh (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Hanumangarh (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Hazaribagh (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Hazaribagh (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Hingoli (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Hingoli (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Hingoli (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Hingoli (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Hooghly (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Hooghly (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Hoshangabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Hoshangabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Hyderabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Hyderabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Hyderabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Hyderabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Idukki (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Idukki (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Imphal East (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-manipur
Item-wise report for Imphal East (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-manipur
Item-wise report for Imphal West (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-manipur
Item-wise report for Imphal West (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-manipur
Item-wise report for Indore (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Indore (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for JAYASHANKAR BHUPALPALLY (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for JAYASHANKAR BHUPALPALLY (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for JOGULAMBA GADWAL (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for JOGULAMBA GADWAL (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Jaisalmer (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Jaisalmer (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Jalpaiguri (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Jalpaiguri (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Janjgir Champa (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Janjgir Champa (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Jhargram (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Jhargram (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Jharsuguda (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Jharsuguda (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Jhunjhunun (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Jhunjhunun (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for Junagadh (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Junagadh (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Jyotiba Phule Nagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Jyotiba Phule Nagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for KAMAREDDY (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for KOMARAM BHEEM (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for KOMARAM BHEEM (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for KOZHIKKODE (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for KOZHIKKODE (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Kaimur Bhabua (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Kaimur Bhabua (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Kalahandi (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Kalahandi (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Kalimpong (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Kalimpong (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Kamrup Metropolitan (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Kamrup Rural (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Kancheepuram (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Kancheepuram (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Kanniyakumari (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Kanniyakumari (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Kanpur Dehat (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Kanpur Dehat (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Karbi Anglong (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Karbi Anglong (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for Kasaragod (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Kasaragod (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Kashi Ram Nagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Kashi Ram Nagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Kaushambi (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Kaushambi (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Kendrapara (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Kendrapara (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Khargone (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Khargone (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Kra Daadi (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Kra Daadi (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Kurukshetra (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Kurukshetra (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Kurung Kumey (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Kurung Kumey (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Kushinagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Kushinagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Lahul Spiti (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-himachal-pradesh
Item-wise report for Lahul Spiti (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-himachal-pradesh
Item-wise report for Lakhisarai (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Lakhisarai (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Lawngtlai (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for Lawngtlai (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for Leh Ladakh (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jammu-and-kashmir
Item-wise report for Leh Ladakh (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jammu-and-kashmir
Item-wise report for Lohardaga (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Lohardaga (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Lower Dibang Valley (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Lower Dibang Valley (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Lower Subansiri (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Lower Subansiri (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Lucknow (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Lucknow (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Ludhiana (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Ludhiana (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for MANCHERIAL (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for MANCHERIAL (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for MEDCHAL MALKAJGIRI (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for MEDCHAL MALKAJGIRI (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Maharajganj (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Maharajganj (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Mahasamund (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Mahasamund (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Mahbubnagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Mahbubnagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Mahendragarh (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Mahendragarh (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Malappuram (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Malappuram (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Malkangiri (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Malkangiri (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Maunathbhanjan (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Maunathbhanjan (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Mayurbhanj (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Mayurbhanj (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Medinipur East (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Medinipur East (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Medinipur West (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Medinipur West (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Mohali SAS Nagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Mohali SAS Nagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Mokokchung (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-nagaland
Item-wise report for Mokokchung (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-nagaland
Item-wise report for Moradabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Murshidabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Murshidabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Murshidabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Muzaffarnagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Muzaffarnagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Muzaffarnagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Muzaffarnagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Nagapattinam (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Nagapattinam (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Nandurbar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Nandurbar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Narayanpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Narayanpur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Narayanpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Narayanpur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Nawanshahr (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Nawanshahr (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Neemuch (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Neemuch (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Nellore (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Nellore (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Nicobar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andaman-and-nicobar-islands
Item-wise report for Nicobar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andaman-and-nicobar-islands
Item-wise report for Nilgiris (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Nilgiris (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Nizamabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Nizamabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Nizamabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Nizamabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-delhi
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-goa
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-himachal-pradesh
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jammu-and-kashmir
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
