collection,catalog_title,catalog_url,collection_size
Number of persons per 100000 usual household residents suffereing from any Tuberculosis,Number of persons per 100000 usual household residents suffereing from any Tuberculosis,https://data.gov.in/catalog/number-of-persons-per-100000-usual-household-residents-suffereing-from-any-tuberculosis,1
Number of Pregnant Women Received 3 ANC Check-ups in India,Number of Pregnant Women Received 3 ANC Check-ups in India,https://data.gov.in/catalog/number-of-pregnant-women-received-3-anc-check-ups-in-india,1
Number of Primary Health Centres (PHCs) with doctors and without doctor/lab technician/pharmacist,Number of Primary Health Centres (PHCs) with doctors and without doctor/lab technician/pharmacist,https://data.gov.in/catalog/number-of-primary-health-centres-(phcs)-with-doctors-and-without-doctor/lab-technician/pharmacist,1
Number of Still Births in India,Number of Still Births in India,https://data.gov.in/catalog/number-of-still-births-in-india,1
"Number of Sub-Centres, Primary Health Centres (PHCs) and Community Health Centres(CHCs)","Number of Sub-Centres, Primary Health Centres (PHCs) and Community Health Centres(CHCs)","https://data.gov.in/catalog/number-of-sub-centres,-primary-health-centres-(phcs)-and-community-health-centres(chcs)",1
"Number of Sub-Centres, Primary Health Centres and Community Health Centres Established During Five Year Plans","Number of Sub-Centres, Primary Health Centres and Community Health Centres Established During Five Year Plans","https://data.gov.in/catalog/number-of-sub-centres,-primary-health-centres-and-community-health-centres-established-during-five-year-plans",1
Number of subcenters without Auxiliary Nurse Midwife (ANM) or/and Health Workers [Male],Number of subcenters without Auxiliary Nurse Midwife (ANM) or/and Health Workers [Male],https://data.gov.in/catalog/number-of-subcenters-without-auxiliary-nurse-midwife-(anm)-or/and-health-workers-[male],1
Number of tubectomies alongwith total number of tubectomy operations performed,Number of tubectomies alongwith total number of tubectomy operations performed,https://data.gov.in/catalog/number-of-tubectomies-alongwith-total-number-of-tubectomy-operations-performed,1
Number of women and men age 15-49 per 100000 who reported that they have Goitre or other Thyroid Disorder,Number of women and men age 15-49 per 100000 who reported that they have Goitre or other Thyroid Disorder,https://data.gov.in/catalog/number-of-women-and-men-age-15-49-per-100000-who-reported-that-they-have-goitre-or-other-thyroid-disorder,1
Number of women and men aged 15-49 per 100000 who reported that they have asthma,Number of women and men aged 15-49 per 100000 who reported that they have asthma,https://data.gov.in/catalog/number-of-women-and-men-aged-15-49-per-100000-who-reported-that-they-have-asthma,1
Number of women and men aged 15-49 per 100000 who reported that they have Diabetes,Number of women and men aged 15-49 per 100000 who reported that they have Diabetes,https://data.gov.in/catalog/number-of-women-and-men-aged-15-49-per-100000-who-reported-that-they-have-diabetes,1
Number of Women Discharged Under 48 Hrs of Delivery From Public Facility in India ,Number of Women Discharged Under 48 Hrs of Delivery From Public Facility in India ,https://data.gov.in/catalog/number-of-women-discharged-under-48-hrs-of-delivery-from-public-facility-in-india,1
Number of Women Given TT2/Booster in India,Number of Women Given TT2/Booster in India,https://data.gov.in/catalog/number-of-women-given-tt2/booster-in-india,1
Number of Women Having Hemoglobin (Hb) Level Less Than 11 (Tested Cases) in India,Number of Women Having Hemoglobin (Hb) Level Less Than 11 (Tested Cases) in India,https://data.gov.in/catalog/number-of-women-having-hemoglobin-(hb)-level-less-than-11-(tested-cases)-in-india,1
Number of Women Receiving Post Partum Check-Up Within 48 Hours After Delivery in India,Number of Women Receiving Post Partum Check-Up Within 48 Hours After Delivery in India,https://data.gov.in/catalog/number-of-women-receiving-post-partum-check-up-within-48-hours-after-delivery-in-india,1
Numbers of Medical Colleges and MBBS Seats,Numbers of Medical Colleges and MBBS Seats,https://data.gov.in/catalog/numbers-of-medical-colleges-and-mbbs-seats,1
Nutritional Status of Children ,Nutritional Status of Children ,https://data.gov.in/catalog/nutritional-status-of-children,1
Nutritional status of ever-married women(age 15-49) who body mass index is below normal,Nutritional status of ever-married women(age 15-49) who body mass index is below normal,https://data.gov.in/catalog/nutritional-status-of-ever-married-women(age-15-49)-who-body-mass-index-is-below-normal,1
Percent distribution of live births by type of medical attention received by the mother,Percent distribution of live births by type of medical attention received by the mother,https://data.gov.in/catalog/percent-distribution-of-live-births-by-type-of-medical-attention-received-by-the-mother,1
Percentage Distribution of Births By Order of Births By Residence,Percentage Distribution of Births By Order of Births By Residence,https://data.gov.in/catalog/percentage-distribution-of-births-by-order-of-births-by-residence,1
Percentage distribution of households by the source of health care that household members generally use when they get sick,Percentage distribution of households by the source of health care that household members generally use when they get sick,https://data.gov.in/catalog/percentage-distribution-of-households-by-the-source-of-health-care-that-household-members-generally-use-when-they-get-sick,1
Percentage distribution of live births by order of birth,Percentage distribution of live births by order of birth,https://data.gov.in/catalog/percentage-distribution-of-live-births-by-order-of-birth,1
Percentage of children aged 12-35 month received Vitamin-A and Hepatitis-B Injection,Percentage of children aged 12-35 month received Vitamin-A and Hepatitis-B Injection,https://data.gov.in/catalog/percentage-of-children-aged-12-35-month-received-vitamin-a-and-hepatitis-b-injection,1
Percentage of children aged under 3 years received check-up,Percentage of children aged under 3 years received check-up,https://data.gov.in/catalog/percentage-of-children-aged-under-3-years-received-check-up,1
Percentage of children who suffered from diarrhoea and sought advice/treatment,Percentage of children who suffered from diarrhoea and sought advice/treatment,https://data.gov.in/catalog/percentage-of-children-who-suffered-from-diarrhoea-and-sought-advice/treatment,1
Percentage of death by causes related to child birth and pregnancy (Maternal) in Rural Area,Percentage of death by causes related to child birth and pregnancy (Maternal) in Rural Area,https://data.gov.in/catalog/percentage-of-death-by-causes-related-to-child-birth-and-pregnancy-(maternal)-in-rural-area,1
Percentage of women age 15-49 and pregnant women with anaemia,Percentage of women age 15-49 and pregnant women with anaemia,https://data.gov.in/catalog/percentage-of-women-age-15-49-and-pregnant-women-with-anaemia,1
Peri-natal Mortality Rates by residence,Peri-natal Mortality Rates by residence,https://data.gov.in/catalog/peri-natal-mortality-rates-by-residence,1
Polio Immunisation,Polio Immunisation,https://data.gov.in/catalog/polio-immunisation,1
Population Growth- Crude Birth and Death Rates and Sex-ratio,Population Growth- Crude Birth and Death Rates and Sex-ratio,https://data.gov.in/catalog/population-growth--crude-birth-and-death-rates-and-sex-ratio,1
Projected levels of the expectation of life at birth,Projected levels of the expectation of life at birth,https://data.gov.in/catalog/projected-levels-of-the-expectation-of-life-at-birth,1
Projected population characteristics,Projected population characteristics,https://data.gov.in/catalog/projected-population-characteristics,1
Prophylaxis against blindness due to Vitamin A deficiency,Prophylaxis against blindness due to Vitamin A deficiency,https://data.gov.in/catalog/prophylaxis-against-blindness-due-to-vitamin-a-deficiency,1
Prophylaxis against nutritional anaemia among women,Prophylaxis against nutritional anaemia among women,https://data.gov.in/catalog/prophylaxis-against-nutritional-anaemia-among-women,1
Safe Delivery - Births assisted by Doctor/Nurse/LHV/ANM/Other Health Personnel,Safe Delivery - Births assisted by Doctor/Nurse/LHV/ANM/Other Health Personnel,https://data.gov.in/catalog/safe-delivery---births-assisted-by-doctor/nurse/lhv/anm/other-health-personnel,1
Shortfall in Health Infrastructure,Shortfall in Health Infrastructure,https://data.gov.in/catalog/shortfall-in-health-infrastructure,1
State-Wise Achievements in Respect of Condom Users in India,State-Wise Achievements in Respect of Condom Users in India,https://data.gov.in/catalog/state-wise-achievements-in-respect-of-condom-users-in-india,1
State-Wise Achievements in Respect of Intra Uterine Device Insertions in India,State-Wise Achievements in Respect of Intra Uterine Device Insertions in India,https://data.gov.in/catalog/state-wise-achievements-in-respect-of-intra-uterine-device-insertions-in-india,1
State-Wise Achievements in Respect of Oral Pill Users in India,State-Wise Achievements in Respect of Oral Pill Users in India,https://data.gov.in/catalog/state-wise-achievements-in-respect-of-oral-pill-users-in-india,1
State-Wise Achievements in respect of Sterilisations in India,State-Wise Achievements in respect of Sterilisations in India,https://data.gov.in/catalog/state-wise-achievements-in-respect-of-sterilisations-in-india,1
Still Birth Rate India,Still Birth Rate India,https://data.gov.in/catalog/still-birth-rate-india,1
"Sub Divisional Hospitals, District Hospitals and Mobile Medical Units Functioning","Sub Divisional Hospitals, District Hospitals and Mobile Medical Units Functioning","https://data.gov.in/catalog/sub-divisional-hospitals,-district-hospitals-and-mobile-medical-units-functioning",1
Tetanus immunisation for expectant mothers (II+booster),Tetanus immunisation for expectant mothers (II+booster),https://data.gov.in/catalog/tetanus-immunisation-for-expectant-mothers-(ii+booster),1
Tetanus Toxoid (TT) for children,Tetanus Toxoid (TT) for children,https://data.gov.in/catalog/tetanus-toxoid-(tt)-for-children,1
Top 10 causes of death in EAG States- Assam and other state,Top 10 causes of death in EAG States- Assam and other state,https://data.gov.in/catalog/top-10-causes-of-death-in-eag-states--assam-and-other-state,1
Top 10 causes of death in India (age below 1),Top 10 causes of death in India (age below 1),https://data.gov.in/catalog/top-10-causes-of-death-in-india-(age-below-1),1
Total Fertility Rate and Age Specific Fertility Rates by Educational Level of Women,Total Fertility Rate and Age Specific Fertility Rates by Educational Level of Women,https://data.gov.in/catalog/total-fertility-rate-and-age-specific-fertility-rates-by-educational-level-of-women,1
Total Fertility Rate India ,Total Fertility Rate India ,https://data.gov.in/catalog/total-fertility-rate-india,1
"Total Number of Specialists, General Duty Medical Officers - Allopathic and Radiographers At Community Health Centres","Total Number of Specialists, General Duty Medical Officers - Allopathic and Radiographers At Community Health Centres","https://data.gov.in/catalog/total-number-of-specialists,-general-duty-medical-officers---allopathic-and-radiographers-at-community-health-centres",1
Total specialists at Community Health Centres(CHCs),Total specialists at Community Health Centres(CHCs),https://data.gov.in/catalog/total-specialists-at-community-health-centres(chcs),1
Treatment of Acute Respiratory Infection (ARI),Treatment of Acute Respiratory Infection (ARI),https://data.gov.in/catalog/treatment-of-acute-respiratory-infection-(ari),1
Trends in Under Five Mortality Rates - India and Bigger States,Trends in Under Five Mortality Rates - India and Bigger States,https://data.gov.in/catalog/trends-in-under-five-mortality-rates---india-and-bigger-states,1
Two or more TT injections during pregnancy,Two or more TT injections during pregnancy,https://data.gov.in/catalog/two-or-more-tt-injections-during-pregnancy,1
Unmet need for family planning,Unmet need for family planning,https://data.gov.in/catalog/unmet-need-for-family-planning,1
Vaccinations (children aged 12-23 months),Vaccinations (children aged 12-23 months),https://data.gov.in/catalog/vaccinations-(children-aged-12-23-months),1
Vasectomies- Tubectomies and share of Tubectomy in total Sterilisations,Vasectomies- Tubectomies and share of Tubectomy in total Sterilisations,https://data.gov.in/catalog/vasectomies--tubectomies-and-share-of-tubectomy-in-total-sterilisations,1
